                    151        152        153        154        155
                   -0.3059    -0.2839    -0.2086    -0.0051     0.0879
                     A          A          A          A          A   
  279  C 31  Z   -0.002399   0.000084   0.000081  -0.001113   0.000007
  280  C 31  S   -0.000902   0.002954   0.009054   0.017036   0.008129
  281  C 31  X    0.002154   0.000325  -0.000072  -0.000529   0.001703
  282  C 31  Y   -0.007715   0.003496   0.015585   0.019356   0.007033
  283  C 31  Z   -0.003725   0.000819   0.003490   0.003918   0.001500
  284  C 32  S   -0.004172   0.000176   0.005581   0.007183   0.000069
  285  C 32  S    0.001290   0.000044  -0.001504  -0.001475   0.000114
  286  C 32  X   -0.000160  -0.000265   0.000866   0.001080  -0.000321
  287  C 32  Y    0.007389  -0.000473  -0.008569  -0.008341  -0.000150
  288  C 32  Z    0.022580  -0.000429  -0.019142  -0.016598   0.000211
  289  C 32  S    0.029676  -0.001848  -0.043778  -0.065488  -0.001406
  290  C 32  X   -0.000218   0.000535   0.002051   0.003432   0.000952
  291  C 32  Y    0.002234  -0.001354   0.001974   0.009884  -0.001660
  292  C 32  Z    0.036435  -0.000866  -0.040898  -0.048568   0.000698
  293  C 33  S   -0.000773  -0.000261   0.002296   0.003108  -0.000668
  294  C 33  S    0.000527  -0.000373  -0.001170  -0.001649  -0.000313
  295  C 33  X   -0.001511   0.000085   0.002414   0.002465   0.000115
  296  C 33  Y    0.007870   0.000766  -0.009610  -0.008093   0.001262
  297  C 33  Z   -0.002331   0.000314  -0.001722  -0.002954   0.000301
  298  C 33  S    0.007495   0.004711  -0.021577  -0.031342   0.010212
  299  C 33  X   -0.003266  -0.001161   0.006785   0.009303  -0.001989
  300  C 33  Y    0.008093   0.003711  -0.011833  -0.009783   0.006168
  301  C 33  Z   -0.006165   0.000174   0.003707   0.003707  -0.000184
  302  C 34  S    0.001391  -0.000125  -0.001780  -0.002429  -0.000160
  303  C 34  S   -0.000898   0.000042   0.000939   0.000932   0.000064
  304  C 34  X    0.001607  -0.000022  -0.002053  -0.002210  -0.000045
  305  C 34  Y   -0.006205   0.000405   0.007357   0.008291   0.000134
  306  C 34  Z   -0.007066   0.000132   0.005160   0.003541  -0.000006
  307  C 34  S   -0.009460   0.000289   0.014880   0.024517   0.000644
  308  C 34  X    0.002265   0.000115  -0.003594  -0.004892  -0.000239
  309  C 34  Y   -0.007434   0.000654   0.010793   0.016947   0.000238
  310  C 34  Z   -0.009369   0.000124   0.007740   0.005211  -0.000042
  311  C 35  S    0.000895  -0.000010  -0.000292  -0.000114  -0.000082
  312  C 35  S   -0.001055   0.000002   0.000284   0.000033   0.000084
  313  C 35  X   -0.065715   0.000542   0.005631   0.001636  -0.000173
  314  C 35  Y   -0.014571  -0.000107   0.003291   0.000614   0.000018
  315  C 35  Z   -0.177221  -0.000151   0.033262   0.026847  -0.000262
  316  C 35  S   -0.007897  -0.001096   0.000711   0.007302   0.003150
  317  C 35  X   -0.076225   0.000002   0.006609   0.004281   0.000230
  318  C 35  Y   -0.023175   0.000072   0.000328   0.018981   0.001613
  319  C 35  Z   -0.196939  -0.000303   0.050654   0.025145  -0.000597
  320  C 36  S   -0.000630   0.000003   0.000518  -0.000455   0.000046
  321  C 36  S    0.000620   0.000031  -0.000497   0.000358  -0.000027
  322  C 36  X   -0.039307   0.000670  -0.000465   0.001201  -0.000268
  323  C 36  Y   -0.011272   0.000107   0.007124  -0.006822  -0.000136
  324  C 36  Z   -0.137094  -0.000196   0.095738  -0.096762   0.000665
